Problem name,Problem category,Problem source,Application,Number of variables,QP dimension,QP norm (order = infty),QP condition (2-norm),QP min,QP max,QP nonzeros,Number of equality constraints,Number of inequality constraints,equality norm (order = infty),inequality norm (order = infty),equality condition number (2-norm),inequality condition number (2-nrom),equality nonzeros,inequality nonzeros,equality max,inequality max,equality min,inequality min
gargNested2_floor61,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1106.6090444087952,\,-403.26858166072725,475.58753950032377,18477,\,1,\,1.2,\,\,\,3,\,0.2,\,0.2
gargNested2_floor49,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1054.3981523835332,\,-437.1817504587108,508.04508859376006,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor48,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1048.2636167603948,\,-437.1805329063742,507.8263221178062,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor60,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1104.9771836023895,\,-408.4974151128896,480.8185509850732,18477,\,1,\,1.2,\,\,\,3,\,0.2,\,0.2
gargNested2_floor74,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1093.3072478042302,\,-249.57644500410385,316.9269515399155,18477,\,6,\,1.2,\,\,\,18,\,0.2,\,0.2
gargNested2_floor273,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1106.113953430466,\,-259.521962473912,326.29231410285183,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor267,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1105.7767677654076,\,-259.47053993038116,326.2672321335158,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_falling15,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1110.8252641324805,\,-426.2781667956239,501.42856535390627,18477,\,4,\,2.0000000000000004,\,\,\,48,\,0.8190540111635913,\,0.8190540111635913
gargNested2_falling29,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1003.8232138442839,\,-291.07011238600245,364.67833339371566,18477,\,3,\,2.0,\,\,\,36,\,0.8190540111635913,\,0.8190540111635913
gargNested2_gargNested24,computer graphics,GAUSS Repository,Contact Simulation,2070,2070,10.264336960586862,\,-3.94785231698464,4.6751205962682665,36954,\,63,\,3.4419350521748195,\,\,\,1512,\,0.9612201966749786,\,0.9612201966749786
gargNested2_floor105,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1094.8253889517462,\,-258.55121591424546,326.0476154576116,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor111,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1095.2078626762975,\,-256.55082654284956,323.9728843768978,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor139,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1097.3614429100817,\,-258.0128719115491,325.3483274388272,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_gargNested239,computer graphics,GAUSS Repository,Contact Simulation,2070,2070,10.624402844259404,\,-3.962780917289938,4.745698086232115,36954,\,18,\,2.2150280329152876,\,\,\,432,\,0.9956967625693465,\,0.9956967625693465
gargNested2_gargNested211,computer graphics,GAUSS Repository,Contact Simulation,2070,2070,11.492886304604307,\,-4.73062946197683,5.501690684867258,36954,\,78,\,3.4307696485252404,\,\,\,1872,\,0.9925035174192655,\,0.9925035174192655
gargNested2_gargNested229,computer graphics,GAUSS Repository,Contact Simulation,2070,2070,10.631110970365462,\,-4.112946915629613,4.879344663855986,36954,\,42,\,2.991924385729237,\,\,\,1008,\,0.977720069618392,\,0.977720069618392
gargNested2_gargNested215,computer graphics,GAUSS Repository,Contact Simulation,2070,2070,10.654353664424134,\,-4.371764356962989,5.12567712559806,36954,\,78,\,3.402384808440197,\,\,\,1872,\,0.9981978520307005,\,0.9981978520307005
gargNested2_floor115,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1095.5672599952748,\,-257.8181694374499,325.2532377581172,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor101,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1094.4837995942319,\,-259.1924696153968,326.7173806218656,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor129,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1096.6205651381974,\,-257.7359284179252,325.10846226071084,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_gargNested20,computer graphics,GAUSS Repository,Contact Simulation,2070,2070,10.22318964178779,\,-3.3344720388433147,4.01685958936961,36954,\,12,\,3.3732856668252684,\,\,\,288,\,0.9273715606722698,\,0.9273715606722698
gargNested2_falling11,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1142.7886377376894,\,-423.59395867968664,498.1450318630546,18477,\,3,\,2.0000000000000004,\,\,\,36,\,0.6719302671412359,\,0.6719302671412359
gargNested2_falling39,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,996.265975118906,\,-258.8780560351047,331.19695131073786,18477,\,2,\,2.0,\,\,\,24,\,0.5289389258621322,\,0.5289389258621322
gargNested2_floor263,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1105.5481598947288,\,-259.4354543344785,326.2496553204735,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor277,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1106.3349252316002,\,-259.5554410135343,326.30818085551357,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor58,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1099.5640411876159,\,-417.7014322642163,489.9621981092146,18477,\,1,\,1.2,\,\,\,3,\,0.2,\,0.2
gargNested2_floor70,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1101.0056551355658,\,-313.05773328790553,382.6231883776566,18477,\,3,\,1.2,\,\,\,9,\,0.2,\,0.2
gargNested2_floor64,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1104.7076116693206,\,-384.9123866260722,457.07072479290497,18477,\,1,\,1.2,\,\,\,3,\,0.2,\,0.2
gargNested2_floor65,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1101.38697858392,\,-377.94756134300707,449.9959283328713,18477,\,3,\,1.2,\,\,\,9,\,0.2,\,0.2
gargNested2_floor71,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1100.35751728098,\,-296.34207272219544,365.27857782422683,18477,\,2,\,1.2,\,\,\,6,\,0.2,\,0.2
gargNested2_floor59,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1102.9793655896383,\,-413.303464468862,485.60520618324483,18477,\,1,\,1.2,\,\,\,3,\,0.2,\,0.2
gargNested2_floor276,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1106.2799686900921,\,-259.5471322899329,326.3042789391207,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor262,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1105.4905310158008,\,-259.4265801052781,326.24515177055247,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_falling38,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,996.1340545412343,\,-259.85568501877685,332.29206271948664,18477,\,2,\,2.0,\,\,\,24,\,0.5289389258621322,\,0.5289389258621322
gargNested2_falling10,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1145.459182812648,\,-420.9821967126141,495.311980643724,18477,\,3,\,2.0000000000000004,\,\,\,36,\,0.6719302671412359,\,0.6719302671412359
gargNested2_gargNested21,computer graphics,GAUSS Repository,Contact Simulation,2070,2070,10.238991292790725,\,-3.3345303441687317,4.016908968242504,36954,\,36,\,3.3994381140127343,\,\,\,864,\,0.739592683129745,\,0.739592683129745
gargNested2_floor128,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1096.543162194862,\,-257.6369523895369,325.0115335609888,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor100,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1094.3930433722153,\,-258.66162019635226,326.1785745708404,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor114,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1095.4769964027896,\,-257.4772987312545,324.90852764194733,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_gargNested214,computer graphics,GAUSS Repository,Contact Simulation,2070,2070,10.528258965787005,\,-4.297547225924795,5.050517062966417,36954,\,84,\,3.4104093969382197,\,\,\,2016,\,0.9979359975518622,\,0.9979359975518622
gargNested2_gargNested228,computer graphics,GAUSS Repository,Contact Simulation,2070,2070,10.613584928965086,\,-4.08101270233772,4.8398256896445595,36954,\,54,\,3.2429016498627794,\,\,\,1296,\,0.999577852828372,\,0.999577852828372
gargNested2_gargNested216,computer graphics,GAUSS Repository,Contact Simulation,2070,2070,10.797258855380276,\,-4.448713039253329,5.20373159915158,36954,\,54,\,3.3830495311385302,\,\,\,1296,\,0.9982403607513204,\,0.9982403607513204
gargNested2_floor8,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1000.216273541564,\,-346.9208862656169,411.51317285851763,18477,\,7,\,1.2,\,\,\,21,\,0.2,\,0.2
gargNested2_floor102,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1094.5768785103994,\,-259.4343929050567,326.9614174940575,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor116,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1095.653847409998,\,-258.0897632219955,325.5269677847135,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_gargNested23,computer graphics,GAUSS Repository,Contact Simulation,2070,2070,10.258363268657359,\,-3.728146541444228,4.43762144356118,36954,\,54,\,3.4530023867354145,\,\,\,1296,\,0.8663902757496599,\,0.8663902757496599
gargNested2_falling12,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1137.1238880893331,\,-425.79955077580377,500.555293921695,18477,\,3,\,2.0000000000000004,\,\,\,36,\,0.6719302671412359,\,0.6719302671412359
gargNested2_floor274,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1106.1694827871906,\,-259.5303928744853,326.2963454161158,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor260,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1105.3747011336195,\,-259.40870698912016,326.23601215303466,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor248,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1104.663699188321,\,-259.29811626309544,326.17760441301584,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor67,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1100.4048081835774,\,-359.0069110595528,430.28462889571824,18477,\,3,\,1.2,\,\,\,9,\,0.2,\,0.2
gargNested2_floor73,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1096.0176753408157,\,-264.69914415916134,332.5168862671993,18477,\,3,\,1.2,\,\,\,9,\,0.2,\,0.2
gargNested2_floor98,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1094.2204628488294,\,-256.95960501937964,324.4490160868418,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor99,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1094.3059940733965,\,-257.89149269845575,325.3960600565344,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor72,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1098.257059678705,\,-280.0526547189593,348.3939463116215,18477,\,2,\,1.2,\,\,\,6,\,0.2,\,0.2
gargNested2_floor66,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1099.7268050641026,\,-369.69993137675834,441.4238945551535,18477,\,3,\,1.2,\,\,\,9,\,0.2,\,0.2
gargNested2_floor249,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1104.723998222031,\,-259.3075500275449,326.18270388112484,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor261,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1105.4327114252897,\,-259.4176643120981,326.2406040371117,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor275,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1106.2248212073962,\,-259.5387828687247,326.30033375092853,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_falling13,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1130.1010520047846,\,-427.06959398680715,502.0042704138074,18477,\,3,\,2.0000000000000004,\,\,\,36,\,0.6719302671412359,\,0.6719302671412359
gargNested2_gargNested22,computer graphics,GAUSS Repository,Contact Simulation,2070,2070,10.248834399186002,\,-3.5085763369344836,4.20398651628566,36954,\,30,\,3.3841733724056935,\,\,\,720,\,0.8717962865259943,\,0.8717962865259943
gargNested2_floor117,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1095.736020224061,\,-258.26435297394397,325.70133523680465,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor103,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1094.6679268935582,\,-259.3780951398094,326.90067528138934,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_gargNested217,computer graphics,GAUSS Repository,Contact Simulation,2070,2070,10.857360423172084,\,-4.484624893118666,5.241520952613491,36954,\,54,\,3.3591580319769836,\,\,\,1296,\,0.9984549129242172,\,0.9984549129242172
gargNested2_floor9,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,991.3285077429395,\,-354.8265593775494,419.3498322794617,18477,\,2,\,1.2,\,\,\,6,\,0.2,\,0.2
gargNested2_falling7,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1142.0895781234763,\,-414.5604737577049,488.1227994535647,18477,\,3,\,2.0000000000000004,\,\,\,36,\,0.6719302671412359,\,0.6719302671412359
gargNested2_floor158,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1098.708188127406,\,-258.25852760191907,325.5165621812651,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor164,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1099.1201307310998,\,-258.3690830415564,325.603272941741,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor170,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1099.524127897163,\,-258.44087224249864,325.65027287471895,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_falling48,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,996.804905465013,\,-264.8477649682244,337.73191947028465,18477,\,2,\,2.0,\,\,\,24,\,0.5289389258621322,\,0.5289389258621322
gargNested2_falling60,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1002.6215289593728,\,-295.8010798321161,369.52414821243497,18477,\,3,\,2.0,\,\,\,36,\,0.8190540111635913,\,0.8190540111635913
gargNested2_floor212,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1102.3661165242004,\,-258.931568817718,325.9653296876598,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor206,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1101.9592621379911,\,-258.8646704083455,325.92379105527425,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor15,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,993.5108447654337,\,-386.05964172482663,450.977995699424,18477,\,2,\,1.2,\,\,\,6,\,0.2,\,0.2
gargNested2_floor29,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,985.0106145640368,\,-411.1606943698975,478.08943813753274,18477,\,3,\,1.2,\,\,\,9,\,0.2,\,0.2
gargNested2_floor28,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,984.9100206971857,\,-409.63226215677247,476.37307484536626,18477,\,3,\,1.2,\,\,\,9,\,0.2,\,0.2
gargNested2_floor14,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,990.7582046576408,\,-383.1276320751552,448.01479135793363,18477,\,2,\,1.2,\,\,\,6,\,0.2,\,0.2
gargNested2_floor207,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1102.0275526054374,\,-258.87580744344183,325.93070574351174,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor213,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1102.433261508316,\,-258.94255911775963,325.9720835187182,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_falling61,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1002.3353688109071,\,-295.16222133389317,368.9026778217966,18477,\,3,\,2.0,\,\,\,36,\,0.8190540111635913,\,0.8190540111635913
gargNested2_falling49,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,997.3688847975234,\,-267.6324389480419,340.6208105982155,18477,\,2,\,2.0,\,\,\,24,\,0.5289389258621322,\,0.5289389258621322
gargNested2_floor171,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1099.5907062933488,\,-258.44956214567236,325.6547514309665,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor165,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1099.1880722511635,\,-258.3859011645094,325.6160733897101,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor159,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1098.777202501282,\,-258.2725905015134,325.5265575629395,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_falling6,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1137.5542049411376,\,-413.55410740240416,486.8369484794246,18477,\,3,\,2.0000000000000004,\,\,\,36,\,0.6719302671412359,\,0.6719302671412359
gargNested2_floor198,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1101.4060102641552,\,-258.7757930794718,325.8686317593826,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_falling4,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1107.9174907623933,\,-407.73702155670895,479.7251997612581,18477,\,4,\,2.0000000000000004,\,\,\,48,\,0.6719302671412359,\,0.6719302671412359
gargNested2_floor173,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1099.723353185335,\,-258.4692182189467,325.66603059782904,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor167,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1099.3231951561872,\,-258.41267753870096,325.63465415898855,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_falling63,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1001.6096494412818,\,-293.7550998416491,367.5374707952261,18477,\,3,\,2.0,\,\,\,36,\,0.8190540111635913,\,0.8190540111635913
gargNested2_floor239,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1104.112439910543,\,-259.2112793045735,326.1296554481794,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor205,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1101.8907764177259,\,-258.85358792605274,325.9169302876502,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor211,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1102.2987838882095,\,-258.9204958865274,325.95848961320195,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor16,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,994.5111076204993,\,-388.89934451816725,453.8900940922385,18477,\,3,\,1.2,\,\,\,9,\,0.2,\,0.2
gargNested2_floor17,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,994.6820967901202,\,-391.3816196467328,456.4685704177898,18477,\,3,\,1.2,\,\,\,9,\,0.2,\,0.2
gargNested2_floor210,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1102.2312626350615,\,-258.909357319926,325.9515806559121,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor204,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1101.8220954479496,\,-258.842560940564,325.91012440885845,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor238,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1104.05023586299,\,-259.2014368686768,326.12412089787,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_falling62,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1001.9781074985453,\,-294.43475451241295,368.1957712366309,18477,\,3,\,2.0,\,\,\,36,\,0.8190540111635913,\,0.8190540111635913
gargNested2_floor166,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1099.2557594279308,\,-258.40040615677333,325.6265066496923,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor172,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1099.6571115386384,\,-258.4588880711068,325.65987853777034,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_falling5,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1127.9505705030072,\,-412.55083480460513,485.46504007237513,18477,\,3,\,2.0000000000000004,\,\,\,36,\,0.6719302671412359,\,0.6719302671412359
gargNested2_floor199,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1101.475820663472,\,-258.78723069543776,325.8758681745729,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_falling1,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1036.4175004846416,\,-340.2786241129675,404.769684368678,18477,\,5,\,2.0000000000000004,\,\,\,60,\,0.6719302671412359,\,0.6719302671412359
gargNested2_floor189,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1100.7693352006206,\,-258.6681408150763,325.7986037277159,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor176,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1099.9211107416459,\,-258.50690123292304,325.6913180562857,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor162,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1098.983524384782,\,-258.3300672626096,325.5721650107249,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_falling66,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1000.8973137283472,\,-292.7836879035257,366.61697976982595,18477,\,3,\,2.0,\,\,\,36,\,0.8190540111635913,\,0.8190540111635913
gargNested2_floor200,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1101.5454495477009,\,-258.7984785525026,325.8829088449199,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor214,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1102.5002193200414,\,-258.9534584254427,325.97874256853845,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor228,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1103.4177182913238,\,-259.10087415023486,326.0664932169443,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor13,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,988.3923102997261,\,-380.0459374237752,444.9300765568368,18477,\,2,\,1.2,\,\,\,6,\,0.2,\,0.2
gargNested2_floor12,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,987.0559848118337,\,-376.31331404560615,441.1813001372737,18477,\,1,\,1.2,\,\,\,3,\,0.2,\,0.2
gargNested2_floor229,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1103.4818244118194,\,-259.11114937134306,326.07248766983383,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor215,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1102.5669899497705,\,-258.9642669718757,325.98530707808635,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor201,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1101.614894415671,\,-258.8095824206169,325.8898005522588,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_falling67,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1000.8367201213404,\,-292.8704560863267,366.7110658450657,18477,\,3,\,2.0,\,\,\,36,\,0.8190540111635913,\,0.8190540111635913
gargNested2_floor163,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1099.051942109044,\,-258.35024515117004,325.58840515200217,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor177,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1099.9866901082144,\,-258.52107579020435,325.70139301694917,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor188,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1100.6975941239625,\,-258.65691966342456,325.79157016968446,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_falling0,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1009.3569811641579,\,-333.4889221733977,397.51320748720224,18477,\,1,\,2.0,\,\,\,12,\,0.35867126618475265,\,0.35867126618475265
gargNested2_falling2,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1043.3372272517602,\,-367.16063024817475,434.10639498150374,18477,\,5,\,2.0000000000000004,\,\,\,60,\,0.6719302671412359,\,0.6719302671412359
gargNested2_gargNested249,computer graphics,GAUSS Repository,Contact Simulation,2070,2070,11.550360533963778,\,-3.2619735274222568,4.036218353468833,36954,\,12,\,3.308191681899075,\,\,\,288,\,0.8430653575474378,\,0.8430653575474378
gargNested2_floor161,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1098.9149052392281,\,-258.3095657342179,325.55559174610295,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor175,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1099.8553562823563,\,-258.4933435129849,325.6818717859299,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor149,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1098.0806602705518,\,-258.2062513053233,325.502504214398,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_falling65,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1001.045803026738,\,-292.8973834741123,366.7177263449508,18477,\,3,\,2.0,\,\,\,36,\,0.8190540111635913,\,0.8190540111635913
gargNested2_falling71,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1001.1389290659113,\,-294.5399810588618,368.36690511741153,18477,\,3,\,2.0,\,\,\,36,\,0.8190540111635913,\,0.8190540111635913
gargNested2_falling59,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1002.8014792715544,\,-296.22469751098487,369.93852669787555,18477,\,3,\,2.0,\,\,\,36,\,0.8190540111635913,\,0.8190540111635913
gargNested2_floor217,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1102.6999676390649,\,-258.98564708284135,325.998188559857,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor203,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1101.7532201321117,\,-258.8315742800644,325.9033579192502,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor38,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1005.78979551974,\,-425.8318938409313,494.43029982149517,18477,\,3,\,1.2,\,\,\,9,\,0.2,\,0.2
gargNested2_floor10,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,987.1368018940196,\,-363.57337438864533,428.196607399928,18477,\,2,\,1.2,\,\,\,6,\,0.2,\,0.2
